instrument,open,high,low,close,date
GBP_USD,1.46645,1.48444,1.46421,1.47873,2016-06-22:01:00:00+0100
GBP_USD,1.47874,1.50190,1.42894,1.45601,2016-06-23:01:00:00+0100
GBP_USD,1.45604,1.46526,1.32284,1.36721,2016-06-24:01:00:00+0100
GBP_USD,1.34249,1.34903,1.33650,1.34410,2016-06-26:01:00:00+0100
GBP_USD,1.34425,1.34746,1.31196,1.32260,2016-06-27:01:00:00+0100
GBP_USD,1.32261,1.34200,1.32192,1.33535,2016-06-28:01:00:00+0100
GBP_USD,1.33543,1.35334,1.32876,1.34523,2016-06-29:01:00:00+0100
GBP_USD,1.34533,1.34968,1.32060,1.33303,2016-06-30:01:00:00+0100
GBP_USD,1.33312,1.33498,1.32446,1.32624,2016-07-01:01:00:00+0100
GBP_USD,1.32459,1.32932,1.32448,1.32832,2016-07-03:01:00:00+0100
GBP_USD,1.32832,1.33422,1.32404,1.32798,2016-07-04:01:00:00+0100
GBP_USD,1.32799,1.32816,1.29500,1.29610,2016-07-05:01:00:00+0100
GBP_USD,1.29609,1.30164,1.27956,1.29186,2016-07-06:01:00:00+0100
GBP_USD,1.29187,1.30478,1.28790,1.29102,2016-07-07:01:00:00+0100
GBP_USD,1.29095,1.30196,1.29069,1.29522,2016-07-08:01:00:00+0100
GBP_USD,1.29509,1.29530,1.29344,1.29428,2016-07-10:01:00:00+0100
GBP_USD,1.29428,1.30189,1.28510,1.29839,2016-07-11:01:00:00+0100
GBP_USD,1.29837,1.32958,1.29762,1.32699,2016-07-12:01:00:00+0100
GBP_USD,1.32700,1.33384,1.31054,1.31188,2016-07-13:01:00:00+0100
GBP_USD,1.31191,1.34776,1.31072,1.33523,2016-07-14:01:00:00+0100
GBP_USD,1.33523,1.34806,1.31324,1.31860,2016-07-15:01:00:00+0100
GBP_USD,1.31961,1.32706,1.31888,1.32323,2016-07-17:01:00:00+0100
GBP_USD,1.32323,1.33153,1.32122,1.32647,2016-07-18:01:00:00+0100
GBP_USD,1.32647,1.32720,1.30742,1.31054,2016-07-19:01:00:00+0100
GBP_USD,1.31054,1.32756,1.30650,1.32455,2016-07-20:01:00:00+0100
GBP_USD,1.32453,1.32692,1.31556,1.32360,2016-07-21:01:00:00+0100
GBP_USD,1.32360,1.32920,1.30790,1.31085,2016-07-22:01:00:00+0100
GBP_USD,1.31473,1.31492,1.31178,1.31230,2016-07-24:01:00:00+0100
GBP_USD,1.31238,1.31648,1.30912,1.31050,2016-07-25:01:00:00+0100
GBP_USD,1.31050,1.31769,1.30572,1.31483,2016-07-26:01:00:00+0100
GBP_USD,1.31489,1.32402,1.30721,1.32272,2016-07-27:01:00:00+0100
GBP_USD,1.32272,1.32489,1.31178,1.31625,2016-07-28:01:00:00+0100
GBP_USD,1.31631,1.33018,1.31518,1.32285,2016-07-29:01:00:00+0100
GBP_USD,1.32394,1.32425,1.32004,1.32167,2016-07-31:01:00:00+0100
GBP_USD,1.32168,1.32728,1.31624,1.31851,2016-08-01:01:00:00+0100
GBP_USD,1.31851,1.33660,1.31718,1.33366,2016-08-02:01:00:00+0100
GBP_USD,1.33359,1.33720,1.32807,1.33270,2016-08-03:01:00:00+0100
GBP_USD,1.33270,1.33470,1.31026,1.31276,2016-08-04:01:00:00+0100
GBP_USD,1.31270,1.31753,1.30214,1.30711,2016-08-05:01:00:00+0100
GBP_USD,1.30809,1.30883,1.30681,1.30744,2016-08-07:01:00:00+0100
GBP_USD,1.30736,1.30970,1.30278,1.30327,2016-08-08:01:00:00+0100
GBP_USD,1.30326,1.30326,1.29558,1.30129,2016-08-09:01:00:00+0100
GBP_USD,1.30129,1.30942,1.29914,1.30205,2016-08-10:01:00:00+0100
GBP_USD,1.30205,1.30284,1.29360,1.29542,2016-08-11:01:00:00+0100
GBP_USD,1.29543,1.30347,1.29036,1.29180,2016-08-12:01:00:00+0100
GBP_USD,1.29301,1.29301,1.29008,1.29090,2016-08-14:01:00:00+0100
GBP_USD,1.29090,1.29454,1.28656,1.28802,2016-08-15:01:00:00+0100
GBP_USD,1.28802,1.30716,1.28794,1.30301,2016-08-16:01:00:00+0100
GBP_USD,1.30307,1.30864,1.29776,1.30445,2016-08-17:01:00:00+0100
GBP_USD,1.30440,1.31858,1.30416,1.31627,2016-08-18:01:00:00+0100
GBP_USD,1.31627,1.31630,1.30230,1.30756,2016-08-19:01:00:00+0100
GBP_USD,1.30568,1.30836,1.30544,1.30624,2016-08-21:01:00:00+0100
GBP_USD,1.30631,1.31574,1.30345,1.31335,2016-08-22:01:00:00+0100
GBP_USD,1.31330,1.32116,1.31290,1.31973,2016-08-23:01:00:00+0100
GBP_USD,1.31972,1.32734,1.31614,1.32373,2016-08-24:01:00:00+0100
GBP_USD,1.32372,1.32644,1.31692,1.31928,2016-08-25:01:00:00+0100
GBP_USD,1.31922,1.32794,1.31218,1.31356,2016-08-26:01:00:00+0100
GBP_USD,1.31106,1.31398,1.31106,1.31260,2016-08-28:01:00:00+0100
GBP_USD,1.31253,1.31331,1.30596,1.31059,2016-08-29:01:00:00+0100
GBP_USD,1.31052,1.31199,1.30593,1.30905,2016-08-30:01:00:00+0100
GBP_USD,1.30900,1.31582,1.30664,1.31334,2016-08-31:01:00:00+0100
GBP_USD,1.31332,1.33179,1.31288,1.32753,2016-09-01:01:00:00+0100
GBP_USD,1.32759,1.33524,1.32529,1.32947,2016-09-02:01:00:00+0100
GBP_USD,1.33016,1.33091,1.32899,1.32944,2016-09-04:01:00:00+0100
GBP_USD,1.32939,1.33755,1.32886,1.33108,2016-09-05:01:00:00+0100
GBP_USD,1.33109,1.34455,1.33026,1.34147,2016-09-06:01:00:00+0100
GBP_USD,1.34141,1.34250,1.33194,1.33386,2016-09-07:01:00:00+0100
GBP_USD,1.33380,1.33758,1.32835,1.33076,2016-09-08:01:00:00+0100
GBP_USD,1.33074,1.33362,1.32396,1.32681,2016-09-09:01:00:00+0100
GBP_USD,1.32679,1.32749,1.32555,1.32720,2016-09-11:01:00:00+0100
GBP_USD,1.32726,1.33473,1.32350,1.33360,2016-09-12:01:00:00+0100
GBP_USD,1.33361,1.33388,1.31676,1.31925,2016-09-13:01:00:00+0100
GBP_USD,1.31920,1.32800,1.31386,1.32626,2016-09-14:01:00:00+0100
GBP_USD,1.32626,1.32696,1.31795,1.32461,2016-09-15:01:00:00+0100
GBP_USD,1.32455,1.32480,1.29974,1.30026,2016-09-16:01:00:00+0100
GBP_USD,1.30021,1.30205,1.29992,1.30128,2016-09-18:01:00:00+0100
GBP_USD,1.30122,1.30914,1.30115,1.30407,2016-09-19:01:00:00+0100
GBP_USD,1.30405,1.30650,1.29472,1.29830,2016-09-20:01:00:00+0100
GBP_USD,1.29830,1.30470,1.29454,1.30327,2016-09-21:01:00:00+0100
GBP_USD,1.30333,1.31210,1.30318,1.30826,2016-09-22:01:00:00+0100
GBP_USD,1.30820,1.30874,1.29148,1.29660,2016-09-23:01:00:00+0100
GBP_USD,1.29677,1.29823,1.29546,1.29781,2016-09-25:01:00:00+0100
GBP_USD,1.29787,1.29874,1.29164,1.29675,2016-09-26:01:00:00+0100
GBP_USD,1.29670,1.30268,1.29370,1.30094,2016-09-27:01:00:00+0100
GBP_USD,1.30087,1.30584,1.29798,1.30372,2016-09-28:01:00:00+0100
GBP_USD,1.30367,1.30547,1.29546,1.29656,2016-09-29:01:00:00+0100
GBP_USD,1.29655,1.30231,1.29370,1.29773,2016-09-30:01:00:00+0100
GBP_USD,1.29183,1.29463,1.29131,1.29298,2016-10-02:01:00:00+0100
GBP_USD,1.29304,1.29465,1.28174,1.28595,2016-10-03:01:00:00+0100
GBP_USD,1.28595,1.28610,1.27190,1.27293,2016-10-04:01:00:00+0100
GBP_USD,1.27288,1.27716,1.26858,1.27530,2016-10-05:01:00:00+0100
GBP_USD,1.27530,1.27546,1.16496,1.23884,2016-10-06:01:00:00+0100
GBP_USD,1.23884,1.24834,1.22278,1.24354,2016-10-07:01:00:00+0100
GBP_USD,1.23961,1.24406,1.23927,1.24355,2016-10-09:01:00:00+0100
GBP_USD,1.24355,1.24448,1.23380,1.23460,2016-10-10:01:00:00+0100
GBP_USD,1.23453,1.23522,1.20894,1.22728,2016-10-11:01:00:00+0100
GBP_USD,1.22735,1.23252,1.21664,1.21873,2016-10-12:01:00:00+0100
GBP_USD,1.21874,1.22728,1.21327,1.22260,2016-10-13:01:00:00+0100
GBP_USD,1.22259,1.22624,1.21680,1.21883,2016-10-14:01:00:00+0100
GBP_USD,1.21547,1.21826,1.21518,1.21764,2016-10-16:01:00:00+0100
GBP_USD,1.21764,1.22311,1.21360,1.22191,2016-10-17:01:00:00+0100
GBP_USD,1.22185,1.23250,1.22178,1.23013,2016-10-18:01:00:00+0100
GBP_USD,1.23007,1.23322,1.22541,1.22945,2016-10-19:01:00:00+0100
GBP_USD,1.22945,1.22982,1.22105,1.22562,2016-10-20:01:00:00+0100
GBP_USD,1.22570,1.22595,1.21712,1.22308,2016-10-21:01:00:00+0100
GBP_USD,1.22228,1.22274,1.22130,1.22185,2016-10-23:01:00:00+0100
GBP_USD,1.22185,1.22500,1.21858,1.22236,2016-10-24:01:00:00+0100
GBP_USD,1.22243,1.22436,1.20826,1.21763,2016-10-25:01:00:00+0100
GBP_USD,1.21762,1.22498,1.21567,1.22359,2016-10-26:01:00:00+0100
GBP_USD,1.22358,1.22728,1.21493,1.21697,2016-10-27:01:00:00+0100
GBP_USD,1.21698,1.22122,1.21144,1.21916,2016-10-28:01:00:00+0100
GBP_USD,1.21773,1.22154,1.21773,1.22062,2016-10-30:01:00:00+0100
GBP_USD,1.22056,1.22494,1.21440,1.22355,2016-10-31:00:00:00+0000
GBP_USD,1.22353,1.22805,1.22056,1.22365,2016-11-01:00:00:00+0000
GBP_USD,1.22366,1.23545,1.22210,1.23034,2016-11-02:00:00:00+0000
GBP_USD,1.23029,1.24950,1.22997,1.24656,2016-11-03:00:00:00+0000
GBP_USD,1.24654,1.25576,1.24493,1.25197,2016-11-04:00:00:00+0000
GBP_USD,1.24546,1.24880,1.24546,1.24876,2016-11-06:00:00:00+0000
GBP_USD,1.24876,1.24983,1.23794,1.23984,2016-11-07:00:00:00+0000
GBP_USD,1.23977,1.24402,1.23596,1.23855,2016-11-08:00:00:00+0000
GBP_USD,1.23856,1.25476,1.23526,1.24196,2016-11-09:00:00:00+0000
GBP_USD,1.24197,1.25849,1.23778,1.25512,2016-11-10:00:00:00+0000
GBP_USD,1.25512,1.26742,1.25254,1.26015,2016-11-11:00:00:00+0000
GBP_USD,1.25690,1.25942,1.25585,1.25769,2016-11-13:00:00:00+0000
GBP_USD,1.25769,1.25806,1.24444,1.25166,2016-11-14:00:00:00+0000
GBP_USD,1.25166,1.25296,1.23804,1.24521,2016-11-15:00:00:00+0000
GBP_USD,1.24521,1.25027,1.24096,1.24393,2016-11-16:00:00:00+0000
GBP_USD,1.24386,1.25059,1.24076,1.24099,2016-11-17:00:00:00+0000
GBP_USD,1.24099,1.24364,1.23024,1.23462,2016-11-18:00:00:00+0000
GBP_USD,1.23431,1.23540,1.23193,1.23234,2016-11-20:00:00:00+0000
GBP_USD,1.23224,1.25124,1.23124,1.24921,2016-11-21:00:00:00+0000
GBP_USD,1.24921,1.25132,1.23840,1.24226,2016-11-22:00:00:00+0000
GBP_USD,1.24225,1.24689,1.23606,1.24275,2016-11-23:00:00:00+0000
GBP_USD,1.24267,1.24946,1.24024,1.24521,2016-11-24:00:00:00+0000
GBP_USD,1.24520,1.24873,1.24160,1.24790,2016-11-25:00:00:00+0000
GBP_USD,1.24644,1.24817,1.24579,1.24802,2016-11-27:00:00:00+0000
GBP_USD,1.24803,1.25320,1.23860,1.24084,2016-11-28:00:00:00+0000
GBP_USD,1.24085,1.25260,1.23882,1.24904,2016-11-29:00:00:00+0000
GBP_USD,1.24910,1.25238,1.24198,1.25145,2016-11-30:00:00:00+0000
GBP_USD,1.25143,1.26960,1.25072,1.25884,2016-12-01:00:00:00+0000
GBP_USD,1.25877,1.27382,1.25700,1.27330,2016-12-02:00:00:00+0000
GBP_USD,1.26838,1.26875,1.26274,1.26687,2016-12-04:00:00:00+0000
GBP_USD,1.26687,1.27450,1.26556,1.27271,2016-12-05:00:00:00+0000
GBP_USD,1.27272,1.27748,1.26564,1.26711,2016-12-06:00:00:00+0000
GBP_USD,1.26705,1.26733,1.25700,1.26281,2016-12-07:00:00:00+0000
GBP_USD,1.26280,1.27051,1.25491,1.25848,2016-12-08:00:00:00+0000
GBP_USD,1.25847,1.26208,1.25527,1.25771,2016-12-09:00:00:00+0000
GBP_USD,1.25772,1.25993,1.25741,1.25941,2016-12-11:00:00:00+0000
GBP_USD,1.25941,1.26995,1.25670,1.26767,2016-12-12:00:00:00+0000
GBP_USD,1.26766,1.27284,1.26536,1.26615,2016-12-13:00:00:00+0000
GBP_USD,1.26614,1.27260,1.25140,1.25361,2016-12-14:00:00:00+0000
GBP_USD,1.25361,1.25682,1.23764,1.24221,2016-12-15:00:00:00+0000
GBP_USD,1.24221,1.25102,1.23828,1.24882,2016-12-16:00:00:00+0000
GBP_USD,1.24877,1.24966,1.24772,1.24896,2016-12-18:00:00:00+0000
GBP_USD,1.24902,1.25028,1.23553,1.23873,2016-12-19:00:00:00+0000
GBP_USD,1.23874,1.24092,1.23130,1.23647,2016-12-20:00:00:00+0000
GBP_USD,1.23654,1.23908,1.23237,1.23533,2016-12-21:00:00:00+0000
GBP_USD,1.23532,1.23790,1.22772,1.22845,2016-12-22:00:00:00+0000
GBP_USD,1.22838,1.22992,1.22286,1.22890,2016-12-23:00:00:00+0000
GBP_USD,1.22786,1.22842,1.22672,1.22747,2016-12-26:00:00:00+0000
GBP_USD,1.22746,1.22878,1.22408,1.22743,2016-12-27:00:00:00+0000
GBP_USD,1.22744,1.22971,1.22010,1.22205,2016-12-28:00:00:00+0000
GBP_USD,1.22204,1.23100,1.22202,1.22843,2016-12-29:00:00:00+0000
GBP_USD,1.22835,1.23883,1.22696,1.23418,2016-12-30:00:00:00+0000
GBP_USD,1.22819,1.22926,1.22750,1.22818,2017-01-02:00:00:00+0000
GBP_USD,1.22816,1.23073,1.21992,1.22444,2017-01-03:00:00:00+0000
GBP_USD,1.22437,1.23534,1.22216,1.23254,2017-01-04:00:00:00+0000
GBP_USD,1.23254,1.24325,1.22704,1.24220,2017-01-05:00:00:00+0000
GBP_USD,1.24221,1.24242,1.22616,1.22851,2017-01-06:00:00:00+0000
GBP_USD,1.22490,1.22707,1.22490,1.22576,2017-01-08:00:00:00+0000
GBP_USD,1.22580,1.22712,1.21241,1.21706,2017-01-09:00:00:00+0000
GBP_USD,1.21699,1.21898,1.21074,1.21746,2017-01-10:00:00:00+0000
GBP_USD,1.21745,1.22731,1.20384,1.22097,2017-01-11:00:00:00+0000
GBP_USD,1.22104,1.23170,1.21527,1.21652,2017-01-12:00:00:00+0000
GBP_USD,1.21653,1.22334,1.21213,1.21841,2017-01-13:00:00:00+0000
GBP_USD,1.20017,1.20508,1.19949,1.20380,2017-01-15:00:00:00+0000
GBP_USD,1.20378,1.20854,1.19870,1.20404,2017-01-16:00:00:00+0000
GBP_USD,1.20411,1.24160,1.20393,1.23880,2017-01-17:00:00:00+0000
GBP_USD,1.23874,1.24024,1.22544,1.22608,2017-01-18:00:00:00+0000
GBP_USD,1.22614,1.23445,1.22532,1.23385,2017-01-19:00:00:00+0000
GBP_USD,1.23384,1.23808,1.22606,1.23740,2017-01-20:00:00:00+0000
GBP_USD,1.23749,1.23872,1.23734,1.23856,2017-01-22:00:00:00+0000
GBP_USD,1.23855,1.25448,1.23816,1.25157,2017-01-23:00:00:00+0000
GBP_USD,1.25156,1.25441,1.24184,1.25324,2017-01-24:00:00:00+0000
GBP_USD,1.25323,1.26386,1.24914,1.26348,2017-01-25:00:00:00+0000
GBP_USD,1.26349,1.26739,1.25567,1.25957,2017-01-26:00:00:00+0000
GBP_USD,1.25951,1.26060,1.25162,1.25485,2017-01-27:00:00:00+0000
GBP_USD,1.25889,1.26001,1.25588,1.25958,2017-01-29:00:00:00+0000
GBP_USD,1.25964,1.26009,1.24658,1.25004,2017-01-30:00:00:00+0000
GBP_USD,1.25003,1.25964,1.24126,1.25872,2017-01-31:00:00:00+0000
GBP_USD,1.25865,1.26800,1.25426,1.26598,2017-02-01:00:00:00+0000
GBP_USD,1.26598,1.27064,1.25182,1.25192,2017-02-02:00:00:00+0000
GBP_USD,1.25192,1.25382,1.24585,1.24840,2017-02-03:00:00:00+0000
GBP_USD,1.24881,1.24940,1.24759,1.24835,2017-02-05:00:00:00+0000
GBP_USD,1.24829,1.24989,1.24274,1.24680,2017-02-06:00:00:00+0000
GBP_USD,1.24681,1.25464,1.23470,1.24964,2017-02-07:00:00:00+0000
GBP_USD,1.24959,1.25499,1.24750,1.25236,2017-02-08:00:00:00+0000
GBP_USD,1.25236,1.25824,1.24903,1.24959,2017-02-09:00:00:00+0000
GBP_USD,1.24958,1.25216,1.24404,1.24868,2017-02-10:00:00:00+0000
GBP_USD,1.24754,1.24918,1.24754,1.24824,2017-02-12:00:00:00+0000
GBP_USD,1.24824,1.25395,1.24812,1.25229,2017-02-13:00:00:00+0000
GBP_USD,1.25234,1.25483,1.24432,1.24697,2017-02-14:00:00:00+0000
GBP_USD,1.24692,1.24809,1.23835,1.24676,2017-02-15:00:00:00+0000
GBP_USD,1.24670,1.25238,1.24548,1.24866,2017-02-16:00:00:00+0000
GBP_USD,1.24863,1.25111,1.23880,1.24106,2017-02-17:00:00:00+0000
GBP_USD,1.24075,1.24411,1.24072,1.24291,2017-02-19:00:00:00+0000
GBP_USD,1.24284,1.24827,1.24086,1.24722,2017-02-20:00:00:00+0000
GBP_USD,1.24729,1.24901,1.24014,1.24873,2017-02-21:00:00:00+0000
GBP_USD,1.24878,1.25082,1.24201,1.24520,2017-02-22:00:00:00+0000
GBP_USD,1.24520,1.25614,1.24280,1.25549,2017-02-23:00:00:00+0000
GBP_USD,1.25550,1.25701,1.24484,1.24621,2017-02-24:00:00:00+0000
GBP_USD,1.24731,1.24734,1.23916,1.24003,2017-02-26:00:00:00+0000
GBP_USD,1.24009,1.24790,1.23834,1.24375,2017-02-27:00:00:00+0000
GBP_USD,1.24375,1.24703,1.23716,1.23791,2017-02-28:00:00:00+0000
GBP_USD,1.23791,1.24052,1.22696,1.22702,2017-03-01:00:00:00+0000
GBP_USD,1.22702,1.23076,1.22422,1.22745,2017-03-02:00:00:00+0000
GBP_USD,1.22746,1.23026,1.22141,1.22991,2017-03-03:00:00:00+0000
GBP_USD,1.22848,1.23008,1.22848,1.23005,2017-03-05:00:00:00+0000
GBP_USD,1.23009,1.23008,1.22241,1.22398,2017-03-06:00:00:00+0000
GBP_USD,1.22399,1.22530,1.21694,1.22031,2017-03-07:00:00:00+0000
GBP_USD,1.22031,1.22138,1.21386,1.21744,2017-03-08:00:00:00+0000
GBP_USD,1.21745,1.21956,1.21328,1.21567,2017-03-09:00:00:00+0000
GBP_USD,1.21568,1.21885,1.21404,1.21641,2017-03-10:00:00:00+0000
GBP_USD,1.21619,1.21734,1.21534,1.21706,2017-03-12:00:00:00+0000
GBP_USD,1.21697,1.22512,1.21572,1.22062,2017-03-13:00:00:00+0000
GBP_USD,1.22064,1.22149,1.21092,1.21566,2017-03-14:00:00:00+0000
GBP_USD,1.21567,1.23096,1.21544,1.22829,2017-03-15:00:00:00+0000
GBP_USD,1.22830,1.23775,1.22419,1.23500,2017-03-16:00:00:00+0000
GBP_USD,1.23500,1.24048,1.23241,1.23935,2017-03-17:00:00:00+0000
GBP_USD,1.23856,1.23952,1.23820,1.23833,2017-03-19:00:00:00+0000
GBP_USD,1.23833,1.24360,1.23350,1.23670,2017-03-20:00:00:00+0000
GBP_USD,1.23672,1.24948,1.23405,1.24818,2017-03-21:00:00:00+0000
GBP_USD,1.24818,1.25060,1.24230,1.24720,2017-03-22:00:00:00+0000
GBP_USD,1.24720,1.25316,1.24630,1.25170,2017-03-23:00:00:00+0000
GBP_USD,1.25170,1.25180,1.24696,1.24718,2017-03-24:00:00:00+0000
GBP_USD,1.24947,1.25214,1.24900,1.25136,2017-03-26:00:00:00+0000
GBP_USD,1.25135,1.26155,1.25084,1.25572,2017-03-27:01:00:00+0100
GBP_USD,1.25575,1.25967,1.24156,1.24163,2017-03-28:01:00:00+0100
GBP_USD,1.24164,1.24762,1.23766,1.24401,2017-03-29:01:00:00+0100
GBP_USD,1.24400,1.25245,1.24032,1.24776,2017-03-30:01:00:00+0100
GBP_USD,1.24777,1.25600,1.24331,1.25497,2017-03-31:01:00:00+0100
GBP_USD,1.25476,1.25567,1.25314,1.25408,2017-04-02:01:00:00+0100
GBP_USD,1.25407,1.25548,1.24657,1.24902,2017-04-03:01:00:00+0100
GBP_USD,1.24901,1.24952,1.24190,1.24393,2017-04-04:01:00:00+0100
GBP_USD,1.24401,1.24986,1.24235,1.24877,2017-04-05:01:00:00+0100
GBP_USD,1.24875,1.25059,1.24500,1.24684,2017-04-06:01:00:00+0100
GBP_USD,1.24676,1.24774,1.23656,1.23733,2017-04-07:01:00:00+0100
GBP_USD,1.23853,1.23862,1.23655,1.23747,2017-04-09:01:00:00+0100
GBP_USD,1.23749,1.24293,1.23688,1.24239,2017-04-10:01:00:00+0100
GBP_USD,1.24239,1.24944,1.24036,1.24893,2017-04-11:01:00:00+0100
GBP_USD,1.24893,1.25500,1.24808,1.25494,2017-04-12:01:00:00+0100
GBP_USD,1.25494,1.25755,1.25010,1.25055,2017-04-13:01:00:00+0100
GBP_USD,1.25055,1.25354,1.25000,1.25235,2017-04-14:01:00:00+0100
GBP_USD,1.25305,1.25370,1.25252,1.25357,2017-04-16:01:00:00+0100
GBP_USD,1.25349,1.25958,1.25303,1.25574,2017-04-17:01:00:00+0100
GBP_USD,1.25574,1.29084,1.25148,1.28438,2017-04-18:01:00:00+0100
GBP_USD,1.28437,1.28594,1.27698,1.27814,2017-04-19:01:00:00+0100
GBP_USD,1.27806,1.28471,1.27727,1.28002,2017-04-20:01:00:00+0100
GBP_USD,1.28003,1.28347,1.27558,1.28119,2017-04-21:01:00:00+0100
GBP_USD,1.28430,1.28441,1.28064,1.28232,2017-04-23:01:00:00+0100
GBP_USD,1.28232,1.28332,1.27722,1.27783,2017-04-24:01:00:00+0100
GBP_USD,1.27783,1.28460,1.27756,1.28318,2017-04-25:01:00:00+0100
GBP_USD,1.28319,1.28634,1.28050,1.28479,2017-04-26:01:00:00+0100
GBP_USD,1.28478,1.29176,1.28419,1.28929,2017-04-27:01:00:00+0100
GBP_USD,1.28928,1.29658,1.28900,1.29480,2017-04-28:01:00:00+0100
GBP_USD,1.29304,1.29472,1.29236,1.29314,2017-04-30:01:00:00+0100
GBP_USD,1.29315,1.29370,1.28802,1.28976,2017-05-01:01:00:00+0100
GBP_USD,1.28977,1.29442,1.28648,1.29415,2017-05-02:01:00:00+0100
GBP_USD,1.29415,1.29482,1.28614,1.28732,2017-05-03:01:00:00+0100
GBP_USD,1.28730,1.29328,1.28304,1.29257,2017-05-04:01:00:00+0100
GBP_USD,1.29259,1.29851,1.29000,1.29782,2017-05-05:01:00:00+0100
GBP_USD,1.29857,1.29902,1.29594,1.29676,2017-05-07:01:00:00+0100
GBP_USD,1.29679,1.29870,1.29299,1.29417,2017-05-08:01:00:00+0100
GBP_USD,1.29418,1.29608,1.29030,1.29493,2017-05-09:01:00:00+0100
GBP_USD,1.29492,1.29884,1.29276,1.29302,2017-05-10:01:00:00+0100
GBP_USD,1.29303,1.29486,1.28496,1.28892,2017-05-11:01:00:00+0100
GBP_USD,1.28892,1.28999,1.28446,1.28855,2017-05-12:01:00:00+0100
GBP_USD,1.28820,1.28947,1.28809,1.28847,2017-05-14:01:00:00+0100
GBP_USD,1.28847,1.29408,1.28818,1.29025,2017-05-15:01:00:00+0100
GBP_USD,1.29024,1.29580,1.28652,1.29163,2017-05-16:01:00:00+0100
GBP_USD,1.29164,1.29910,1.29062,1.29713,2017-05-17:01:00:00+0100
GBP_USD,1.29714,1.30481,1.28877,1.29551,2017-05-18:01:00:00+0100
GBP_USD,1.29551,1.30404,1.29418,1.30371,2017-05-19:01:00:00+0100
GBP_USD,1.29974,1.30256,1.29912,1.30101,2017-05-21:01:00:00+0100
GBP_USD,1.30092,1.30426,1.29654,1.29925,2017-05-22:01:00:00+0100
GBP_USD,1.29925,1.30342,1.29526,1.29560,2017-05-23:01:00:00+0100
GBP_USD,1.29559,1.29992,1.29273,1.29783,2017-05-24:01:00:00+0100
GBP_USD,1.29784,1.30151,1.29270,1.29307,2017-05-25:01:00:00+0100
GBP_USD,1.29308,1.29310,1.27756,1.28076,2017-05-26:01:00:00+0100
GBP_USD,1.28037,1.28184,1.27992,1.28147,2017-05-28:01:00:00+0100
GBP_USD,1.28148,1.28508,1.28084,1.28145,2017-05-29:01:00:00+0100
GBP_USD,1.28144,1.28885,1.27910,1.28084,2017-05-30:01:00:00+0100
GBP_USD,1.28084,1.29214,1.27690,1.28765,2017-05-31:01:00:00+0100
GBP_USD,1.28763,1.29162,1.28292,1.28865,2017-06-01:01:00:00+0100
GBP_USD,1.28865,1.29042,1.28456,1.28938,2017-06-02:01:00:00+0100
GBP_USD,1.28636,1.28782,1.28570,1.28675,2017-06-04:01:00:00+0100
GBP_USD,1.28674,1.29412,1.28593,1.29064,2017-06-05:01:00:00+0100
GBP_USD,1.29065,1.29502,1.28722,1.29067,2017-06-06:01:00:00+0100
GBP_USD,1.29067,1.29710,1.28876,1.29636,2017-06-07:01:00:00+0100
GBP_USD,1.29644,1.29776,1.27048,1.27247,2017-06-08:01:00:00+0100
GBP_USD,1.27247,1.28032,1.26352,1.27445,2017-06-09:01:00:00+0100
GBP_USD,1.27131,1.27508,1.27130,1.27439,2017-06-11:01:00:00+0100
GBP_USD,1.27439,1.27702,1.26393,1.26691,2017-06-12:01:00:00+0100
GBP_USD,1.26690,1.27574,1.26420,1.27480,2017-06-13:01:00:00+0100
GBP_USD,1.27481,1.28179,1.27234,1.27542,2017-06-14:01:00:00+0100
GBP_USD,1.27541,1.27960,1.26905,1.27609,2017-06-15:01:00:00+0100
GBP_USD,1.27609,1.28060,1.27589,1.27783,2017-06-16:01:00:00+0100
GBP_USD,1.27623,1.27814,1.27572,1.27741,2017-06-18:01:00:00+0100
GBP_USD,1.27742,1.28148,1.27234,1.27310,2017-06-19:01:00:00+0100
GBP_USD,1.27309,1.27586,1.26026,1.26320,2017-06-20:01:00:00+0100
GBP_USD,1.26319,1.27104,1.25896,1.26753,2017-06-21:01:00:00+0100
GBP_USD,1.26754,1.26916,1.26538,1.26781,2017-06-22:01:00:00+0100
GBP_USD,1.26781,1.27440,1.26758,1.27206,2017-06-23:01:00:00+0100
GBP_USD,1.27408,1.27450,1.27310,1.27450,2017-06-25:01:00:00+0100
GBP_USD,1.27451,1.27596,1.27063,1.27240,2017-06-26:01:00:00+0100
GBP_USD,1.27240,1.28620,1.27162,1.28133,2017-06-27:01:00:00+0100
GBP_USD,1.28132,1.29724,1.27941,1.29396,2017-06-28:01:00:00+0100
GBP_USD,1.29389,1.30174,1.29378,1.30093,2017-06-29:01:00:00+0100
GBP_USD,1.30091,1.30303,1.29450,1.30240,2017-06-30:01:00:00+0100
GBP_USD,1.30079,1.30248,1.30020,1.30154,2017-07-02:01:00:00+0100
GBP_USD,1.30155,1.30234,1.29318,1.29484,2017-07-03:01:00:00+0100
GBP_USD,1.29485,1.29586,1.29125,1.29360,2017-07-04:01:00:00+0100
GBP_USD,1.29360,1.29478,1.28933,1.29313,2017-07-05:01:00:00+0100
GBP_USD,1.29313,1.29846,1.29202,1.29687,2017-07-06:01:00:00+0100
GBP_USD,1.29687,1.29746,1.28668,1.28849,2017-07-07:01:00:00+0100
